LAND;BEZ;LOR_ab_2021;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;USTRZUSTAND;LOCKDOWN;COVID
11;12;12400723.0;2018;2;19;1;2;1;5;2;0;1;0;0;0;0;1;0;0
11;12;12500930.0;2018;11;12;2;3;2;2;0;0;1;0;0;1;0;1;0;0
11;12;12100101.0;2018;8;16;5;3;2;6;0;0;1;0;0;0;0;0;0;0
11;12;12500928.0;2018;10;16;6;3;2;6;0;0;1;0;0;0;0;0;0;0
11;7;7200410.0;2018;8;14;3;3;0;2;0;0;1;0;0;0;1;0;0;0
11;2;2200208.0;2018;4;14;2;3;0;2;0;1;1;0;0;0;0;0;0;0
11;2;2500728.0;2018;4;15;4;3;5;3;0;0;1;0;1;0;0;0;0;0
11;7;7200411.0;2018;5;18;3;3;5;5;0;1;1;0;0;0;0;0;0;0
11;4;4300414.0;2018;11;13;6;3;4;6;0;1;0;0;0;0;0;0;0;0
11;7;7200410.0;2018;12;19;2;2;0;7;2;1;1;0;0;0;0;0;0;0
11;3;3200309.0;2018;9;13;5;2;2;7;0;0;1;0;1;0;0;0;0;0
11;1;1100102.0;2018;8;8;6;3;8;1;0;1;0;0;0;0;0;0;0;0
11;3;3400721.0;2018;6;10;6;3;5;3;0;1;1;0;0;0;0;0;0;0
11;10;10400941.0;2018;7;18;4;3;2;6;0;0;1;0;0;0;1;0;0;0
11;2;2200208.0;2018;5;7;4;2;6;4;0;0;1;1;0;0;0;0;0;0
11;9;9100101.0;2018;2;13;1;2;8;1;0;0;1;0;0;0;0;1;0;0
11;8;8100521.0;2018;11;13;3;3;3;6;0;0;1;0;0;0;0;0;0;0
11;10;10100312.0;2018;6;14;1;2;1;7;0;0;0;0;0;1;1;0;0;0
11;5;5200528.0;2018;12;15;5;3;2;2;2;0;1;0;0;0;0;0;0;0
11;7;7200411.0;2018;10;13;7;3;5;3;0;1;1;0;0;0;0;0;0;0
11;3;3601347.0;2018;8;17;5;3;0;1;0;0;1;0;1;0;0;0;0;0
11;3;3701657.0;2018;4;7;4;3;2;6;0;0;0;0;1;0;1;0;0;0
11;2;2500728.0;2018;3;12;7;3;2;6;0;0;1;0;0;0;0;0;0;0
11;1;1100104.0;2018;5;17;5;3;3;6;0;1;1;0;0;1;0;0;0;0
11;3;3601451.0;2018;10;6;5;3;5;3;2;1;0;0;1;0;0;1;0;0
11;4;4400726.0;2018;2;5;1;3;9;1;0;0;1;0;0;0;0;0;0;0
11;11;11300722.0;2018;11;10;3;3;5;2;0;1;0;0;0;0;1;0;0;0
11;7;7501133.0;2018;9;11;7;3;2;6;0;0;1;0;0;0;1;0;0;0
11;2;2500729.0;2018;8;14;6;2;6;4;0;0;1;1;0;0;0;0;0;0
11;12;12500824.0;2018;6;7;2;3;3;6;0;0;1;0;0;1;0;0;0;0
11;11;11300722.0;2018;3;10;6;3;2;2;0;0;1;0;0;0;0;0;0;0
11;4;4200206.0;2018;7;7;2;3;6;4;0;0;1;1;0;0;0;0;0;0
11;9;9100306.0;2018;6;9;3;3;2;6;0;0;1;0;0;0;0;0;0;0
11;4;4300621.0;2018;8;10;4;3;6;4;0;1;0;1;0;0;0;0;0;0
11;7;7501133.0;2018;5;17;5;3;2;6;0;0;1;0;0;0;1;0;0;0
11;7;7501135.0;2018;4;6;5;3;5;2;0;1;0;0;0;0;1;0;0;0
11;3;3200206.0;2018;12;5;3;3;8;1;2;0;1;0;0;0;0;1;0;0
11;4;4200311.0;2018;9;12;7;3;2;6;0;0;1;0;0;0;0;0;0;0
11;6;6300629.0;2018;9;15;1;3;2;1;0;0;1;0;0;0;0;0;0;0
11;4;4200206.0;2018;7;20;6;3;3;6;0;0;1;0;0;0;0;0;0;0
11;12;12100101.0;2018;7;13;6;3;2;6;0;0;1;0;0;1;0;0;0;0
11;3;3500936.0;2018;3;17;4;3;2;6;2;1;1;0;0;0;0;0;0;0
11;10;10400837.0;2018;5;15;6;3;2;2;0;0;1;0;0;0;0;0;0;0
11;7;7501133.0;2018;10;12;5;3;3;6;0;0;1;0;0;1;0;0;0;0
11;2;2400522.0;2018;2;10;7;3;6;7;0;0;1;1;0;0;0;0;0;0
11;7;7400824.0;2018;11;11;6;3;2;6;0;0;1;0;0;0;0;0;0;0
11;1;1100205.0;2018;9;12;2;3;5;3;0;0;1;0;0;1;0;0;0;0
11;1;1200624.0;2018;8;14;7;3;2;1;0;0;1;0;0;0;0;0;0;0
11;9;9100202.0;2018;3;17;6;2;9;7;0;0;1;0;0;0;1;0;0;0
11;4;4400725.0;2018;10;6;3;3;2;6;1;0;1;0;0;0;1;0;0;0
11;12;12100205.0;2018;6;12;5;3;5;2;0;0;1;0;0;1;0;0;0;0
11;2;2500727.0;2018;8;15;6;3;5;2;0;1;1;0;0;0;0;0;0;0
11;3;3200204.0;2018;3;20;2;3;5;2;2;1;1;0;0;0;0;1;0;0
11;4;4100101.0;2018;4;19;7;3;2;6;0;0;1;0;1;0;0;0;0;0
11;7;7400720.0;2018;4;12;7;3;2;6;0;0;1;0;0;0;0;0;0;0
11;3;3500936.0;2018;6;12;6;3;0;1;0;0;0;0;1;0;0;1;0;0
11;3;3601347.0;2018;12;17;6;3;6;2;2;0;1;1;0;0;0;1;0;0
11;7;7501133.0;2018;9;12;2;2;5;3;0;1;0;0;0;1;0;0;0;0
11;3;3601451.0;2018;9;18;3;3;3;6;0;0;0;0;1;0;0;0;0;0
11;2;2400625.0;2018;6;16;3;3;0;4;0;1;0;1;0;0;0;0;0;0
11;2;2500830.0;2018;7;17;7;3;3;6;0;0;1;0;0;0;0;0;0;0
11;7;7100206.0;2018;5;13;1;3;2;6;0;0;1;0;0;0;0;0;0;0
11;4;4300414.0;2018;2;18;6;2;6;4;2;1;0;1;0;0;0;0;0;0
11;11;11401034.0;2018;11;6;7;1;6;4;2;0;1;1;0;0;0;0;0;0
11;6;6400735.0;2018;10;11;4;3;5;7;0;1;1;0;0;0;0;0;0;0
11;7;7601238.0;2018;8;15;2;3;5;2;0;1;1;0;0;0;0;0;0;0
11;6;6400736.0;2018;4;12;1;3;2;2;0;0;1;0;0;0;0;0;0;0
11;5;5200634.0;2018;4;11;2;3;0;7;0;1;0;0;0;0;0;0;0;0
11;9;9100101.0;2018;5;16;2;3;2;6;0;0;1;0;0;0;0;0;0;0
11;4;4200206.0;2018;10;18;3;3;6;4;1;0;1;1;0;0;0;1;0;0
11;7;7400823.0;2018;2;11;6;3;3;6;0;0;1;0;0;0;1;0;0;0
11;4;4400726.0;2018;12;17;1;3;2;6;2;0;1;0;0;0;0;1;0;0
11;10;10100208.0;2018;9;9;4;3;2;6;0;0;1;0;0;0;0;0;0;0
11;3;3400620.0;2018;8;16;5;3;5;2;0;1;1;0;0;0;0;1;0;0
11;2;2500726.0;2018;6;19;5;3;0;7;0;1;0;0;0;0;0;0;0;0
11;1;1200624.0;2018;7;14;3;3;3;6;0;0;0;0;1;1;0;0;0;0
11;7;7400824.0;2018;2;9;5;3;5;3;0;1;1;0;0;0;0;0;0;0
11;7;7400824.0;2018;11;11;7;3;0;6;0;0;1;0;0;0;1;0;0;0
11;2;2500726.0;2018;6;16;5;3;1;7;0;0;1;0;0;0;0;0;0;0
11;5;5200633.0;2018;5;14;3;3;3;6;0;0;1;0;1;0;0;0;0;0
11;4;4400726.0;2018;12;17;1;3;8;1;2;0;1;0;0;0;0;1;0;0
11;7;8200624.0;2018;10;9;5;3;2;6;0;0;1;0;0;0;0;0;0;0
11;4;4300621.0;2018;2;15;5;3;5;2;0;1;1;0;0;0;0;0;0;0
11;6;6300629.0;2018;7;14;2;2;5;2;0;1;1;0;0;0;0;0;0;0
11;9;9100101.0;2018;4;10;3;3;5;2;0;0;1;0;0;0;0;0;0;0
11;10;10300734.0;2018;7;10;7;2;5;3;0;1;1;0;0;0;0;0;0;0
11;4;4200310.0;2018;3;19;4;3;5;3;2;1;1;0;0;0;0;0;0;0
11;6;6400737.0;2018;5;16;3;3;0;6;0;0;1;0;0;0;1;0;0;0
11;1;1100310.0;2018;10;15;2;3;3;6;0;0;1;0;1;0;0;1;0;0
11;4;4200311.0;2018;2;13;4;3;6;4;0;0;1;1;0;0;0;0;0;0
11;7;7400824.0;2018;11;10;7;3;5;2;0;0;1;0;0;0;1;0;0;0
11;1;1100207.0;2018;9;16;6;3;5;7;0;1;1;0;0;0;0;0;0;0
11;4;4200310.0;2018;8;12;4;2;2;6;0;0;1;0;0;0;0;0;0;0
11;4;4200308.0;2018;3;7;6;3;3;6;0;0;1;0;0;1;0;1;0;0
11;6;6300527.0;2018;8;22;2;2;5;3;2;0;1;0;0;0;0;0;0;0
11;2;2500834.0;2018;4;11;2;3;0;7;0;1;0;0;0;0;0;0;0;0
11;6;6300527.0;2018;4;15;3;2;5;2;0;0;1;0;1;0;0;0;0;0
11;4;4300620.0;2018;5;7;3;3;5;3;0;1;0;0;0;0;0;0;0;0
11;4;4100101.0;2018;10;14;4;3;2;6;0;0;1;0;1;0;0;0;0;0
11;1;1100205.0;2018;2;21;4;2;5;7;2;0;0;0;1;0;1;0;0;0
11;11;11401034.0;2018;12;18;2;3;2;6;2;0;1;0;0;0;1;0;0;0
11;1;1100310.0;2018;9;18;4;3;5;2;0;1;1;0;0;0;0;0;0;0
11;10;10100313.0;2018;8;13;5;3;5;7;0;0;1;0;1;0;0;1;0;0
11;2;2200209.0;2018;6;19;5;2;5;7;0;0;1;0;1;0;0;0;0;0
11;2;2400521.0;2018;7;7;4;3;3;6;0;1;0;0;0;0;0;0;0;0
11;1;1100102.0;2018;2;18;4;2;5;3;2;0;1;0;1;0;0;0;0;0
11;7;7400927.0;2018;11;2;2;3;2;1;2;0;1;0;0;0;1;0;0;0
11;4;4200206.0;2018;6;18;6;3;2;6;0;0;1;0;0;0;1;0;0;0
11;2;2500728.0;2018;5;20;3;2;5;2;0;0;1;0;1;0;0;0;0;0
11;4;4200311.0;2018;12;15;5;3;2;6;0;0;1;0;0;0;0;1;0;0
11;11;11300722.0;2018;10;16;5;3;5;3;0;1;0;0;0;0;0;0;0;0
11;12;12200414.0;2018;2;17;4;3;3;6;2;0;1;0;0;1;0;0;0;0
11;8;8200622.0;2018;7;12;3;3;2;6;0;0;1;0;0;0;0;0;0;0
11;4;4400726.0;2018;4;14;4;2;2;6;0;0;1;0;0;0;1;0;0;0
11;1;1100310.0;2018;7;17;2;2;5;2;0;0;1;0;0;1;0;0;0;0
11;12;12601032.0;2018;3;14;5;3;2;6;0;0;1;0;0;0;0;1;0;0
11;2;2500834.0;2018;5;15;4;3;3;6;0;1;1;0;0;0;0;0;0;0
11;1;1100102.0;2018;10;7;3;3;2;6;0;0;1;0;1;0;0;1;0;0
11;9;9100407.0;2018;2;1;4;2;3;6;2;0;1;0;0;0;0;0;0;0
11;4;4400725.0;2018;11;16;2;3;2;6;1;0;1;0;0;0;0;0;0;0
11;12;12100204.0;2018;9;12;6;3;5;2;0;0;1;0;0;0;0;0;0;0
11;6;6100102.0;2018;8;18;5;2;2;6;0;0;1;0;1;0;0;0;0;0
11;3;3400620.0;2018;6;10;7;3;5;2;0;1;1;0;0;0;0;0;0;0
11;4;4501151.0;2018;3;14;6;3;2;6;0;0;1;0;0;0;1;0;0;0
11;7;7200410.0;2018;6;18;7;2;1;5;0;0;0;0;0;1;1;0;0;0
11;1;1100310.0;2018;6;16;2;3;3;6;0;0;1;0;0;0;0;0;0;0
11;7;7501029.0;2018;8;15;4;3;2;6;0;0;1;0;0;0;0;0;0;0
11;4;4501148.0;2018;5;9;5;3;2;6;0;0;1;0;0;0;0;0;0;0
11;10;10300733.0;2018;4;5;4;3;2;6;1;0;1;0;0;0;0;0;0;0
11;1;1100311.0;2018;12;21;6;3;6;4;2;1;0;1;0;0;0;0;0;0
11;2;2400521.0;2018;9;8;6;3;3;6;0;0;1;0;0;0;0;0;0;0
11;7;7601236.0;2018;9;20;6;3;5;3;2;0;1;0;0;0;0;0;0;0
11;3;3601451.0;2018;7;18;5;3;0;2;0;0;1;0;0;0;1;0;0;0
11;3;3601449.0;2018;7;8;6;2;5;2;0;1;1;0;0;0;0;0;0;0
11;6;6400737.0;2018;3;6;3;2;6;4;0;1;0;1;0;0;0;0;0;0
11;9;9100101.0;2018;5;14;5;3;2;6;0;0;1;0;1;0;0;0;0;0
11;7;7400824.0;2018;2;7;4;3;2;2;0;0;1;0;0;0;1;0;0;0
11;1;1100207.0;2018;11;19;5;3;2;6;2;0;1;0;0;0;0;0;0;0
11;4;4200311.0;2018;9;11;1;2;5;2;0;0;1;0;0;0;0;0;0;0
11;12;12100103.0;2018;8;8;7;3;5;2;0;0;1;0;0;0;1;0;0;0
11;3;3200206.0;2018;3;17;5;3;0;6;0;0;0;0;0;0;1;0;0;0
11;4;4300621.0;2018;10;11;3;3;2;6;0;0;1;0;0;0;1;0;0;0
11;1;1400940.0;2018;8;13;5;3;5;3;0;0;1;0;1;0;0;0;0;0
11;9;9100202.0;2018;4;11;6;3;0;7;0;1;1;0;0;0;0;0;0;0
11;6;6300527.0;2018;4;16;6;2;2;2;0;1;1;0;0;0;0;0;0;0
11;4;4100101.0;2018;5;19;5;3;2;6;0;0;1;0;0;0;0;0;0;0
11;8;8200622.0;2018;12;8;6;3;2;1;0;0;1;0;0;0;0;1;0;0
11;6;6300527.0;2018;9;15;1;3;5;2;0;0;1;0;0;0;0;1;0;0
11;3;3601141.0;2018;9;7;3;3;5;2;0;1;1;0;0;0;0;0;0;0
11;7;7501133.0;2018;6;0;2;3;1;1;2;0;1;0;0;0;0;0;0;0
11;7;7601544.0;2018;7;5;6;2;5;2;0;0;1;0;1;0;0;0;0;0
11;1;1400940.0;2018;5;17;7;3;5;3;0;0;1;0;0;0;0;0;0;0
11;7;7200411.0;2018;2;14;4;3;1;5;0;1;1;0;0;0;0;0;0;0
11;7;7601236.0;2018;11;9;6;3;6;4;0;0;1;1;0;0;0;0;0;0
11;4;7300619.0;2018;10;16;3;3;2;6;0;0;1;0;0;0;0;0;0;0
11;7;7200308.0;2018;3;14;2;3;6;4;0;1;0;1;0;0;0;1;0;0
11;10;10100312.0;2018;8;19;1;2;0;1;0;1;0;0;0;0;0;0;0;0
11;4;4200206.0;2018;4;10;7;2;3;6;0;1;0;0;0;0;0;0;0;0
11;3;3701657.0;2018;4;9;1;3;5;3;0;0;1;0;0;0;0;1;0;0
11;1;1100310.0;2018;5;8;1;2;5;2;0;0;1;0;0;0;1;0;0;0
11;7;7400927.0;2018;10;13;3;3;5;3;0;0;1;0;1;0;0;0;0;0
11;7;7400720.0;2018;2;13;4;3;2;6;0;0;1;0;0;1;0;0;0;0
11;10;10400940.0;2018;11;21;6;3;2;6;2;0;1;0;0;0;0;1;0;0
11;3;3601139.0;2018;9;17;3;3;5;2;0;1;1;0;0;0;0;0;0;0
11;3;3601142.0;2018;8;10;4;3;1;5;0;1;1;0;0;0;1;0;0;0
11;12;12601032.0;2018;6;15;4;2;5;3;0;1;1;0;0;0;0;0;0;0
11;7;7300619.0;2018;7;17;3;2;3;6;0;0;1;0;1;0;0;0;0;0
11;11;11300722.0;2018;6;7;5;3;2;6;0;0;1;0;0;0;0;0;0;0
11;9;9100202.0;2018;5;21;2;2;6;4;2;0;0;1;1;0;0;0;0;0
11;7;7100206.0;2018;4;1;1;3;1;6;2;0;1;0;0;0;0;0;0;0
11;7;7200308.0;2018;12;18;7;2;5;7;2;0;1;0;0;0;1;1;0;0
11;7;7400825.0;2018;10;20;3;3;2;6;2;0;1;0;0;0;1;1;0;0
11;2;2500727.0;2018;2;12;4;3;5;2;0;0;1;0;0;0;0;0;0;0
11;7;7200308.0;2018;7;10;2;3;5;2;0;1;0;0;0;0;1;0;0;0
11;4;4300621.0;2018;4;14;3;3;2;6;0;0;1;0;0;0;0;0;0;0
11;12;12100205.0;2018;7;6;5;3;5;2;0;1;1;0;0;0;0;0;0;0
11;7;7501133.0;2018;3;8;3;3;5;2;0;0;1;0;0;0;1;1;0;0
11;7;7501030.0;2018;5;5;3;3;5;2;0;0;1;0;0;0;0;0;0;0
11;7;7400928.0;2018;10;14;2;3;2;6;0;0;1;0;0;0;1;0;0;0
11;4;4400726.0;2018;2;11;4;3;2;6;0;0;0;0;0;1;0;0;0;0
11;7;7400825.0;2018;11;11;5;3;1;5;0;1;0;0;0;0;1;0;0;0
11;7;7300619.0;2018;9;19;5;3;0;1;2;0;0;0;1;0;0;1;0;0
11;4;4100101.0;2018;8;17;3;3;2;6;0;0;1;0;0;0;0;0;0;0
11;1;1100104.0;2018;3;9;5;3;6;2;0;0;1;1;0;0;0;0;0;0
11;4;4200311.0;2018;6;16;6;3;2;6;0;0;1;0;0;0;0;0;0;0
11;2;2500727.0;2018;6;2;7;2;2;6;2;0;1;0;0;0;0;0;0;0
11;3;3601142.0;2018;8;15;2;3;1;6;0;0;1;0;0;0;1;0;0;0
11;12;12601031.0;2018;5;12;4;3;5;3;0;1;1;0;0;0;0;0;0;0
11;3;3500936.0;2018;4;16;3;3;0;4;0;0;0;1;0;0;1;0;0;0
11;6;6400735.0;2018;12;20;3;3;0;1;2;1;0;0;0;0;0;1;0;0
11;12;12200414.0;2018;9;15;4;2;0;1;0;0;0;0;1;0;0;0;0;0
11;10;10300733.0;2018;9;15;5;3;3;6;0;0;1;0;0;1;0;0;0;0
11;12;12500928.0;2018;7;17;3;3;5;2;0;1;1;0;0;0;0;0;0;0
11;2;2400521.0;2018;7;23;4;3;6;7;2;1;0;1;0;0;0;1;0;0
11;1;1300836.0;2018;5;13;4;3;2;6;0;0;1;0;0;0;0;0;0;0
11;12;12601032.0;2018;2;18;3;3;2;6;2;0;1;0;0;0;0;0;0;0
11;2;2500726.0;2018;11;7;3;3;2;6;0;0;1;0;0;0;0;1;0;0
11;10;10300733.0;2018;8;18;5;3;5;2;0;1;1;0;0;0;0;0;0;0
11;3;3601449.0;2018;3;12;5;2;6;4;0;0;1;1;0;0;0;1;0;0
11;2;2500727.0;2018;10;15;7;3;3;6;0;1;1;0;0;0;0;0;0;0
11;8;8100521.0;2018;8;15;4;3;2;6;0;0;1;0;0;0;0;0;0;0
11;12;12400723.0;2018;4;10;5;3;2;6;0;0;1;0;1;0;0;0;0;0
11;12;12200310.0;2018;4;15;5;3;3;6;0;0;1;0;0;1;0;0;0;0
11;7;7400927.0;2018;5;7;4;3;3;6;0;0;1;0;0;1;0;0;0;0
11;7;7501030.0;2018;6;11;7;3;6;7;0;0;0;1;0;0;1;0;0;0
11;3;3400725.0;2018;6;11;2;3;2;6;0;0;1;0;0;0;1;0;0;0
11;4;4300414.0;2018;8;7;3;3;6;4;0;0;1;1;0;0;0;0;0;0
11;1;1100206.0;2018;5;14;5;3;6;4;0;0;0;1;0;0;1;0;0;0
11;7;7400824.0;2018;4;17;3;3;2;6;0;0;1;0;0;0;0;0;0;0
11;11;11400931.0;2018;12;6;6;3;1;5;2;0;1;0;0;1;0;0;0;0
11;2;2500728.0;2018;9;10;5;3;0;6;0;1;0;1;0;0;0;0;0;0
11;11;11300725.0;2018;9;11;6;3;2;2;0;0;1;0;0;0;1;1;0;0
11;1;1100310.0;2018;7;8;4;3;0;7;0;1;1;0;0;0;0;0;0;0
11;3;3500934.0;2018;7;15;4;2;5;2;0;0;1;0;1;0;0;0;0;0
11;11;11300722.0;2018;5;9;5;3;2;2;0;0;1;0;0;0;0;0;0;0
11;4;4400727.0;2018;2;16;3;3;2;6;2;0;1;0;0;0;0;0;0;0
11;2;3701659.0;2018;11;11;4;2;8;1;0;0;1;0;0;0;0;0;0;0
11;1;1100310.0;2018;8;8;6;3;5;2;0;1;1;0;0;0;0;0;0;0
11;10;10400837.0;2018;3;9;5;2;5;3;0;0;1;0;0;0;0;1;0;0
11;3;3601142.0;2018;10;0;2;2;0;1;2;1;0;0;0;0;0;1;0;0
11;2;2200209.0;2018;8;9;5;3;2;6;0;0;1;0;0;0;1;0;0;0
11;1;1100102.0;2018;4;19;5;3;1;5;1;1;0;0;0;0;1;1;0;0
11;4;4300621.0;2018;4;1;6;3;2;6;2;0;1;0;0;0;0;0;0;0
11;1;1100102.0;2018;5;11;5;3;5;3;0;0;1;0;0;0;1;0;0;0
11;7;7501135.0;2018;12;16;5;3;6;2;1;0;1;1;0;0;0;1;0;0
11;2;2200208.0;2018;9;20;6;3;0;6;2;0;1;0;0;0;0;1;0;0
11;6;6400736.0;2018;9;13;2;3;2;6;0;0;1;0;1;0;0;0;0;0
11;2;2500727.0;2018;6;16;7;3;6;7;0;1;0;1;0;0;0;0;0;0
11;7;7300619.0;2018;7;11;5;3;2;6;0;0;1;0;0;0;0;0;0;0
11;1;1100310.0;2018;5;17;5;3;3;6;0;0;1;0;0;0;0;0;0;0
11;1;1100104.0;2018;2;18;3;3;2;6;2;0;1;0;0;0;0;0;0;0
11;5;5400942.0;2018;11;17;5;3;2;6;2;0;1;0;0;0;0;0;0;0
11;3;3701657.0;2018;10;8;3;3;5;2;0;0;1;0;0;0;0;0;0;0
11;2;2400522.0;2018;8;8;1;2;2;6;0;0;1;0;0;0;0;0;0;0
11;4;4200206.0;2018;4;10;7;2;3;6;0;1;0;0;0;0;0;0;0;0
11;12;12100204.0;2018;3;18;5;3;1;5;0;1;0;0;0;0;1;0;0;0
11;3;3601348.0;2018;5;11;7;2;6;4;0;1;0;1;0;0;0;0;0;0
11;3;3701660.0;2018;10;18;2;3;5;3;1;1;0;0;0;1;0;1;0;0
11;4;4300622.0;2018;2;19;3;3;3;2;2;0;1;0;1;0;0;0;0;0
11;6;6400735.0;2018;11;16;6;1;6;4;2;0;1;1;0;0;0;1;0;0
11;2;2500830.0;2018;9;12;3;3;0;6;0;1;0;0;0;0;1;0;0;0
11;10;10300733.0;2018;8;13;3;3;3;6;0;0;1;0;0;1;0;0;0;0
11;8;8200624.0;2018;6;10;4;3;2;6;0;0;1;0;0;0;0;0;0;0
11;7;7300619.0;2018;7;16;3;2;8;1;0;0;1;0;1;0;0;0;0;0
11;7;7400928.0;2018;6;16;4;3;8;1;0;0;0;0;1;0;0;0;0;0
11;1;1400940.0;2018;5;23;1;3;5;3;2;0;1;0;0;0;0;0;0;0
11;12;4100101.0;2018;4;14;6;2;2;6;0;0;1;0;1;0;0;0;0;0
11;7;7501135.0;2018;12;11;6;3;2;6;0;0;1;0;0;0;0;1;0;0
11;12;12100103.0;2018;10;15;3;3;2;6;0;0;1;0;1;0;0;1;0;0
11;7;7300619.0;2018;2;14;3;3;2;6;0;0;1;0;0;0;0;0;0;0
11;4;4200308.0;2018;7;11;1;3;2;6;0;0;1;0;0;0;0;0;0;0
11;4;4400727.0;2018;4;17;2;3;3;6;0;0;1;0;0;1;0;1;0;0
11;2;2400522.0;2018;7;17;4;3;2;6;0;1;0;0;0;0;0;0;0;0
11;1;1100310.0;2018;3;14;2;3;2;6;0;0;1;0;0;0;1;0;0;0
11;1;1300836.0;2018;5;12;2;3;5;2;0;0;1;0;0;0;0;0;0;0
11;4;4200206.0;2018;10;14;1;3;2;2;0;0;1;0;0;0;0;0;0;0
11;3;3701657.0;2018;2;7;3;3;5;2;0;0;1;0;0;0;0;0;0;0
11;1;1401049.0;2018;11;17;3;3;1;5;1;1;1;0;0;0;0;0;0;0
11;4;4400830.0;2018;9;15;5;3;2;6;0;0;1;0;0;1;0;0;0;0
11;2;2500727.0;2018;8;8;3;3;0;6;0;0;1;0;1;0;0;0;0;0
11;4;4200311.0;2018;3;16;5;2;0;7;0;0;1;0;0;0;0;0;0;0
11;12;12100101.0;2018;6;22;5;3;5;3;2;0;0;0;1;0;1;0;0;0
11;7;7200308.0;2018;6;18;6;3;1;5;0;0;1;0;1;0;0;0;0;0
11;4;4200311.0;2018;8;16;1;2;3;6;0;1;1;0;0;0;0;0;0;0
11;3;3200206.0;2018;5;17;4;3;0;6;0;0;1;0;0;0;1;0;0;0
11;7;7501133.0;2018;4;17;2;3;5;3;0;0;1;0;1;0;0;0;0;0
11;12;12601032.0;2018;12;12;3;3;6;2;0;0;0;1;0;0;1;1;0;0
11;1;1100310.0;2018;9;14;3;3;2;6;0;0;1;0;0;0;0;0;0;0
11;10;10300733.0;2018;9;10;5;3;2;6;0;0;1;0;0;0;0;0;0;0
11;10;10300733.0;2018;7;8;3;3;2;6;0;0;1;0;1;0;0;0;0;0
11;10;10400941.0;2018;7;22;3;3;5;3;2;1;1;0;0;0;0;1;0;0
11;4;4300414.0;2018;5;18;3;3;5;2;0;1;1;0;0;0;0;1;0;0
11;7;7501135.0;2018;2;6;3;3;5;2;0;0;1;0;0;0;0;1;0;0
11;7;7200410.0;2018;11;19;2;3;0;1;2;0;0;0;1;0;0;0;0;0
11;6;6300629.0;2018;8;16;5;3;2;2;0;0;1;0;0;0;0;0;0;0
11;1;1100310.0;2018;10;8;6;3;6;4;0;1;0;1;0;0;0;0;0;0
11;12;12100103.0;2018;8;17;3;3;3;6;0;0;1;0;0;0;0;0;0;0
11;3;3601141.0;2018;4;15;3;3;5;2;0;1;1;0;0;0;0;1;0;0
11;10;10300734.0;2018;4;9;5;3;1;5;0;0;0;0;1;0;1;0;0;0
11;3;3400723.0;2018;5;13;4;3;5;2;0;1;1;0;0;0;0;0;0;0
11;7;7601236.0;2018;11;14;6;3;3;6;0;1;0;0;0;0;0;0;0;0
11;10;10400837.0;2018;12;17;3;3;2;2;2;1;1;0;0;0;0;0;0;0
11;7;7501133.0;2018;9;8;5;3;5;2;0;0;1;0;1;0;0;0;0;0
11;1;1300836.0;2018;8;19;6;3;0;7;1;0;1;0;0;0;0;0;0;0
11;4;4200310.0;2018;6;14;6;3;2;6;0;0;1;0;0;0;0;0;0;0
11;12;12100204.0;2018;7;22;4;3;6;4;2;1;0;1;0;0;0;0;0;0
11;2;2500728.0;2018;5;19;4;3;3;6;0;0;1;0;1;0;0;0;0;0
11;6;6400737.0;2018;2;1;3;3;3;6;2;0;1;0;0;1;0;0;0;0
11;4;4300414.0;2018;11;15;3;3;5;3;0;0;1;0;0;0;0;0;0;0
11;9;9100306.0;2018;6;10;2;3;2;6;0;0;1;0;0;0;0;0;0;0
11;7;7501133.0;2018;12;10;6;3;5;2;0;0;1;0;0;0;0;1;0;0
11;1;1100310.0;2018;10;22;7;3;3;6;2;0;1;0;0;0;0;0;0;0
11;10;10400940.0;2018;8;13;6;3;0;6;0;0;1;0;1;0;0;0;0;0
11;1;1300836.0;2018;4;17;5;3;2;6;0;0;1;0;0;0;0;0;0;0
11;2;2400521.0;2018;3;19;2;3;6;4;2;0;0;1;1;0;0;0;0;0
11;4;4300414.0;2018;5;20;5;3;5;2;0;1;1;0;0;0;0;0;0;0
11;4;4400725.0;2018;10;15;5;3;2;6;0;0;1;0;0;0;0;1;0;0
11;4;4300414.0;2018;2;15;2;3;2;6;0;0;1;0;0;0;0;0;0;0
11;7;7601544.0;2018;11;16;4;3;5;3;2;1;1;0;0;0;0;0;0;0
11;2;2200209.0;2018;9;14;1;3;6;4;0;0;1;1;0;0;0;0;0;0
11;4;4300414.0;2018;8;21;6;3;5;3;2;1;1;0;0;0;0;0;0;0
11;3;3100101.0;2018;6;15;2;3;9;1;0;0;0;0;0;0;1;0;0;0
11;3;3100101.0;2018;7;16;2;3;0;1;0;0;0;0;1;0;0;0;0;0
11;9;9100101.0;2018;12;18;4;3;5;2;2;1;1;0;0;0;0;0;0;0
11;3;3701657.0;2018;9;13;6;3;6;4;0;0;1;1;0;0;0;0;0;0
11;4;4300414.0;2018;9;9;7;3;6;2;0;0;1;1;0;0;0;0;0;0
11;4;4400727.0;2018;6;0;7;2;3;6;2;0;1;0;0;0;0;0;0;0
11;7;7200410.0;2018;7;23;5;3;3;6;2;0;1;0;1;0;0;0;0;0
